order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount,sales,profit,city_state
KR-2018-166261,12/7/18,12/10/18,Second Class,ML-17395,OFF-PA-10003729,20,0,80.87,-371.44,Tokyo
US-2016-179550,10/21/16,10/26/16,Second Class,PB-19150,TEC-MA-10002790,27,0.2,6410.72,3462.51,"Naperville, Illinois"
US-2016-107350,4/10/16,4/15/16,Second Class,SL-20155,OFF-BI-10003712,11,0.7,9.09,-260.08,"New Castle, Indiana"
US-2017-139993,6/3/17,6/10/17,Second Class,HL-15040,TEC-PH-10003800,3,0,188.86,46.53,"Cedar Hill, Texas"
US-2015-105055,10/16/15,10/16/15,Standard Class,ST-20530,OFF-BI-10004002,30,0.65,132.24,-1196.62,"Mount Vernon, New York"
US-2017-151150,4/14/17,4/20/17,Standard Class,FH-14365,OFF-AP-10001947,10,0,169.09,-98.45,"Niagara Falls, New York"
US-2015-104888,4/13/15,4/16/15,Second Class,RW-19630,OFF-AR-10002833,27,0.2,34.44,-204.29,"Cleveland, Ohio"
AE-2016-101528,1/8/16,1/13/16,Standard Class,GH-14410,OFF-PA-10001125,2,0,44.30,4.00,Beirut
AU-2015-148450,9/23/15,9/23/15,Standard Class,GW-14605,OFF-AR-10003752,30,0,205.82,118.70,Manila
AU-2018-107609,10/29/18,11/3/18,Second Class,TP-21565,FUR-BO-10004357,13,0.1,2751.22,2622.92,Sydney
US-2017-110752,5/17/17,5/22/17,Standard Class,TS-21610,FUR-TA-10004175,18,0,4862.15,4671.54,"Sandy Springs, Georgia"
US-2015-141703,11/7/15,11/11/15,Standard Class,RD-19810,TEC-PH-10003484,7,0.3,509.31,481.87,"Bossier City, Louisiana"
US-2017-167184,12/29/17,1/4/18,Second Class,RK-19300,TEC-CO-10002313,21,0,9991.63,9784.48,"Johnson City, Tennessee"
US-2018-123107,5/28/18,5/28/18,Second Class,KC-16255,FUR-FU-10002379,16,0,700.68,645.41,"Thornton, Colorado"
US-2018-151017,9/28/18,9/28/18,Standard Class,VP-21730,FUR-FU-10004973,11,0,144.24,16.63,"Pico Rivera, California"
MX-2015-145014,2/22/15,2/22/15,Second Class,BF-11215,TEC-PH-10003215,30,0.65,192.46,-250.43,Rio de Janeiro
MX-2017-145784,6/21/17,6/26/17,Second Class,SP-20920,OFF-PA-10002666,18,0,116.60,78.05,Toronto
CN-2017-144425,1/11/17,1/16/17,Second Class,AS-10090,OFF-BI-10000829,23,0,78.07,2.93,Tokyo
IN-2015-142599,8/10/15,8/17/15,Second Class,JH-15820,OFF-PA-10000350,11,0,69.87,-368.97,New Delhi 
US-2017-110842,9/12/17,9/16/17,First Class,SF-20065,OFF-AR-10004511,2,0.2,6.14,0.38,"Bangor, Maine"
US-2018-105856,12/28/18,12/30/18,Second Class,HG-14965,OFF-AR-10001915,5,0,37.44,11.64,"Henderson, Kentucky"
US-2016-159460,11/6/16,11/6/16,Second Class,EB-13975,FUR-TA-10001768,16,0,4313.56,3791.12,"Hollywood, Florida"
US-2015-163081,10/6/15,10/11/15,Second Class,CB-12535,OFF-BI-10002071,5,0.8,4.39,-31.22,"Rock Hill, South Carolina"
US-2016-110756,2/17/16,2/23/16,Standard Class,CL-11890,OFF-AP-10001492,12,0,107.16,-848.80,"San Mateo, California"
US-2018-114847,6/3/18,6/7/18,Standard Class,MJ-17740,TEC-PH-10000673,15,0,709.69,-3291.48,"Arvada, Colorado"
CN-2016-125514,5/30/16,6/3/16,Second Class,AH-10465,FUR-FU-10000723,12,0,631.70,-2742.99,Beijing
BR-2016-148004,10/17/16,10/19/16,Standard Class,AR-10570,OFF-SU-10004661,4,0,35.22,-281.39,Toronto
US-2018-174924,8/4/18,8/4/18,Second Class,RW-19630,TEC-AC-10000474,4,0,319.17,77.67,"Cleveland, Ohio"
JP-2015-159168,9/7/15,9/9/15,First Class,TT-21220,OFF-PA-10004071,6,0,242.34,176.91,Beijing
KR-2018-102738,3/2/18,3/2/18,Standard Class,CC-12610,TEC-PH-10002352,30,0,8051.65,7608.85,Beijing
ZA-2015-121168,9/10/15,9/16/15,Standard Class,BE-11455,FUR-FU-10003849,28,0,414.84,-11395.35,Capetown
MX-2015-137051,7/22/15,7/22/15,Standard Class,RD-19720,FUR-FU-10000222,12,0,365.59,325.09,Mexico City 
MX-2017-105393,4/18/17,4/19/17,Standard Class,DK-13375,OFF-FA-10000254,3,0,18.37,13.53,Rio de Janeiro
MX-2018-133280,7/13/18,7/18/18,Standard Class,BT-11440,OFF-ST-10001128,1,0.1,125.95,97.10,Mexico City 
IN-2016-148382,10/25/16,10/27/16,Second Class,TT-21220,OFF-PA-10000552,3,0,14.15,-29.38,Beijing
JP-2015-109348,6/30/15,6/30/15,First Class,TT-21220,TEC-MA-10002937,2,0.3,585.30,570.01,Beijing
US-2016-157440,10/19/16,10/26/16,Standard Class,NF-18595,OFF-BI-10000285,14,0.7,23.05,0.77,"Saint Cloud, Minnesota"
RU-2018-101148,8/5/18,8/10/18,Same Day,RF-19345,FUR-FU-10002298,18,0,2349.22,-4942.96,Moscow
DE-2015-142689,4/20/15,4/24/15,Standard Class,LR-17035,TEC-AC-10000865,2,0,107.73,98.76,Moscow
GB-2016-101524,8/26/16,9/2/16,Standard Class,DA-13450,OFF-PA-10003205,13,0,78.81,-192.96,Berlin
PH-2015-138414,1/6/15,1/11/15,Second Class,CH-12070,FUR-FU-10004848,5,0,199.24,109.53,Manila
PH-2018-131321,6/13/18,6/14/18,Second Class,TB-21280,TEC-PH-10002885,3,0.25,1387.55,1373.79,Manila
US-2017-143658,10/2/17,10/7/17,Second Class,FG-14260,FUR-CH-10000988,13,0.25,1087.33,1071.87,"Avondale, Arizona"
MX-2015-112140,7/25/15,7/31/15,Standard Class,MH-18025,TEC-AC-10004145,8,0,1847.93,1820.14,Toronto
CN-2015-124203,4/4/15,4/8/15,Standard Class,AH-10120,TEC-AC-10002018,13,0,67.33,14.42,Tokyo
US-2015-175686,2/6/15,2/13/15,Standard Class,SN-20560,FUR-TA-10004534,22,0,4135.71,3895.31,"Newark, Ohio"
US-2018-166941,7/4/18,7/7/18,Standard Class,LP-17080,OFF-SU-10002522,12,0,42.97,-671.60,"New York City, New York"
EG-2018-102387,7/28/18,7/31/18,First Class,CM-11815,OFF-PA-10001878,17,0,484.75,416.08,Beirut
PH-2015-165888,3/30/15,4/2/15,Second Class,SM-20905,OFF-PA-10001461,28,0,106.99,-700.80,Manila
KR-2018-132249,5/20/18,5/26/18,Second Class,RR-19315,TEC-PH-10004345,11,0,1293.06,1244.22,Beijing
US-2017-178160,8/5/17,8/11/17,Standard Class,DK-12835,FUR-BO-10001519,17,0.1,946.47,54.10,"Maple Grove, Minnesota"
US-2016-143702,2/17/16,2/21/16,Second Class,MB-17305,OFF-AR-10004272,1,0,1.76,-4.17,"Harlingen, Texas"
US-2018-122524,3/22/18,3/25/18,Standard Class,JH-16180,FUR-TA-10004256,24,0,10248.00,9158.61,"Chicago, Illinois"
US-2017-154482,11/29/17,11/29/17,Standard Class,AJ-10795,FUR-CH-10000155,21,0,6330.29,6295.26,"Parma, Ohio"
US-2015-124698,10/24/15,10/29/15,First Class,BP-11095,OFF-BI-10002609,20,0.65,14.64,-1075.80,"Auburn, New York"
US-2016-175048,4/16/16,4/17/16,Second Class,JG-15805,TEC-PH-10001425,6,0,483.78,462.10,"Dover, Delaware"
RU-2016-104878,3/30/16,4/1/16,Standard Class,MV-17485,OFF-PA-10004248,7,0,26.43,16.14,London
DE-2016-144992,1/21/16,1/26/16,Same Day,AZ-10750,OFF-AP-10001626,1,0,3.74,-52.25,Moscow
PH-2016-101265,12/16/16,12/21/16,Second Class,BS-11665,OFF-BI-10004141,23,0,51.34,-26.16,Sydney
AU-2017-119620,2/11/17,2/18/17,Second Class,EM-14140,TEC-AC-10000199,23,0,141.23,-6149.49,Sydney
US-2018-173320,11/2/18,11/5/18,Second Class,AR-10540,OFF-AR-10003477,29,0,33.34,-10725.50,"Concord, North Carolina"
ZA-2015-172435,10/14/15,10/16/15,Standard Class,TB-21250,OFF-PA-10001972,5,0.4,11.12,-54.85,Capetown
ZA-2018-124688,5/20/18,5/26/18,Second Class,AF-10870,OFF-PA-10001569,10,0.4,26.28,-18.61,Capetown
CA-2018-166900,11/16/18,11/23/18,Standard Class,DB-13660,OFF-LA-10004178,21,0.2,44.96,-1587.60,Toronto
CA-2017-101696,10/8/17,10/12/17,Standard Class,AR-10570,OFF-PA-10002464,1,0,4.13,3.21,Toronto
MX-2015-160704,11/2/15,11/7/15,Standard Class,DK-12895,FUR-FU-10004306,24,0,4831.08,3304.07,Mexico City 
MX-2017-174734,7/5/17,7/6/17,Standard Class,BT-11440,TEC-AC-10000397,21,0,888.36,857.94,Mexico City 
IN-2015-124667,12/19/15,12/21/15,Second Class,ED-13885,OFF-AR-10000390,5,0,15.61,-531.05,New Delhi 
JP-2016-107511,1/5/16,1/6/16,Second Class,RE-19450,OFF-PA-10003177,2,0,7.41,-23.15,Beijing
KR-2017-155526,3/7/17,3/11/17,Second Class,SH-20635,OFF-PA-10000682,1,0,3.24,-67.95,Beijing
IN-2015-106328,9/29/15,9/29/15,Second Class,DM-13525,OFF-BI-10003274,7,0,17.72,-40.40,New Delhi 
IN-2017-107678,1/27/17,2/3/17,Standard Class,ED-13885,OFF-AR-10004582,13,0,12.90,-38.41,New Delhi 
CN-2018-155399,3/14/18,3/18/18,Second Class,JK-16090,TEC-AC-10000158,11,0,344.03,-2280.61,Beijing
US-2017-116685,6/5/17,6/6/17,Second Class,SS-20590,FUR-FU-10001546,17,0,149.79,56.38,"Plano, Texas"
US-2015-129011,2/17/15,2/23/15,Second Class,MT-18070,OFF-SU-10004884,6,0.25,55.28,-1456.51,"Carol Stream, Illinois"
US-2015-155152,8/22/15,8/27/15,First Class,AJ-10780,OFF-AR-10000914,26,0,269.21,-6530.83,"Glenview, Illinois"
US-2015-137654,12/21/15,12/21/15,Same Day,TS-21205,OFF-PA-10002615,8,0,24.77,-2.06,"La Porte, Indiana"
US-2017-149939,2/20/17,2/27/17,Second Class,LC-16885,OFF-PA-10000029,15,0,60.65,-123.37,"Indianapolis, Indiana"
US-2017-146770,6/3/17,6/7/17,Second Class,JR-15670,OFF-PA-10001725,3,0,77.09,-1035.89,"Saint Paul, Minnesota"
US-2017-109885,5/28/17,6/3/17,Second Class,JE-16165,OFF-PA-10003177,28,0,103.78,-5797.69,"Saint Charles, Missouri"
US-2018-123630,3/10/18,3/13/18,Same Day,HM-14980,TEC-MA-10004125,24,0,78143.80,77060.80,"Lorain, Ohio"
US-2016-142321,5/26/16,5/27/16,Second Class,GK-14620,TEC-AC-10001998,8,0,116.10,-3.50,"Auburn, New York"
US-2015-115716,9/8/15,9/12/15,Second Class,PL-18925,OFF-AR-10004691,23,0.2,320.22,-4449.59,"Paterson, New Jersey"
DE-2017-124141,12/21/17,12/21/17,Second Class,BD-11635,OFF-AR-10003251,15,0,30.02,-757.54,Berlin
GB-2018-100284,1/7/18,1/13/18,First Class,SC-20575,OFF-PA-10000289,21,0,99.07,-14.84,Cairo
EG-2017-109533,3/11/17,3/18/17,Standard Class,SG-20890,OFF-SU-10003936,28,0.2,98.73,-4.86,Moscow
AE-2016-106821,5/15/16,5/15/16,First Class,EM-13810,FUR-TA-10003715,14,0.4,1818.50,1777.23,Cairo
RU-2016-122275,3/23/16,3/29/16,First Class,DH-13075,FUR-FU-10001424,4,0,25.35,-5.17,Berlin
US-2015-151984,3/10/15,3/17/15,Same Day,BB-10990,OFF-SU-10001574,19,0,63.11,-658.34,"Boynton Beach, Florida"
US-2017-122174,3/13/17,3/18/17,Second Class,AH-10075,FUR-TA-10001889,4,0,1947.97,1892.81,"Costa Mesa, California"
ZA-2017-167047,6/19/17,6/20/17,Standard Class,BT-11680,FUR-CH-10002602,6,0,938.49,912.53,Capetown
ZA-2016-133193,3/11/16,3/16/16,Same Day,DB-12970,OFF-PA-10001569,15,0.4,39.42,-3245.03,Capetown
BR-2018-162194,2/14/18,2/21/18,Second Class,BF-11005,OFF-EN-10000781,19,0,114.42,68.58,Toronto
KR-2015-136657,12/9/15,12/14/15,Second Class,MZ-17335,FUR-FU-10004071,8,0,1001.82,728.05,Seoul
JP-2016-150978,3/30/16,4/2/16,Standard Class,TC-21295,TEC-PH-10001254,20,0,2631.23,2578.44,Tokyo
CN-2016-138099,2/6/16,2/7/16,Standard Class,BC-11125,TEC-AC-10000892,24,0,1658.88,1252.15,Seoul
IN-2016-152390,12/28/16,1/3/17,Same Day,EH-14185,OFF-PA-10004353,11,0,137.14,107.81,New Delhi 
US-2016-100968,4/6/16,4/11/16,Second Class,AJ-10795,FUR-CH-10002439,14,0,784.11,570.26,"Parma, Ohio"
US-2018-155928,6/25/18,6/29/18,Second Class,JD-15895,OFF-PA-10003063,6,0,13.73,-322.23,"Chester, Pennsylvania"
GB-2016-100373,10/13/16,10/17/16,Standard Class,CM-11815,OFF-BI-10004236,9,0,85.61,59.03,Beirut
PH-2017-108829,2/15/17,2/15/17,Second Class,CM-11935,OFF-PA-10001892,12,0,56.11,-13.00,Sydney
US-2016-144630,4/26/16,5/3/16,Second Class,KH-16510,TEC-PH-10002922,5,0.3,538.23,500.36,"Chapel Hill, North Carolina"
US-2017-127606,8/29/17,8/31/17,First Class,CM-12655,OFF-ST-10002974,24,0.1,856.41,-4591.43,"Seattle, Washington"
CN-2017-174403,4/2/17,4/8/17,Second Class,RB-19330,OFF-BI-10003196,10,0,20.57,-287.36,Beijing
US-2018-133492,10/18/18,10/23/18,Second Class,BW-11110,OFF-ST-10002790,28,0.1,2527.27,2219.97,"Providence, Rhode Island"
PH-2016-131963,11/24/16,12/1/16,Standard Class,EM-14200,TEC-PH-10003273,11,0.25,999.92,334.53,Sydney
US-2015-138440,7/24/15,7/29/15,Standard Class,KM-16720,OFF-PA-10001977,20,0,807.79,415.98,"Nashville, Tennessee"
US-2017-115527,7/30/17,8/2/17,Second Class,JP-15520,FUR-CH-10001973,12,0.25,1116.68,1087.55,"Englewood, Colorado"
CA-2018-167608,3/25/18,3/31/18,Second Class,GB-14575,TEC-PH-10000526,15,0.65,399.13,-1573.39,Rio de Janeiro
CA-2018-130634,1/20/18,1/25/18,Second Class,DM-13345,OFF-ST-10003479,29,0.1,1062.07,946.52,Rio de Janeiro
BR-2018-177069,3/12/18,3/16/18,Standard Class,ML-17410,OFF-PA-10001952,21,0,336.71,267.64,Rio de Janeiro
MX-2016-147712,6/27/16,6/28/16,First Class,GB-14575,OFF-PA-10003823,25,0,468.57,-1651.03,Rio de Janeiro
CN-2016-111929,1/8/16,1/13/16,First Class,MZ-17335,TEC-AC-10004901,30,0,1088.78,-2327.40,Seoul
KR-2016-109692,9/7/16,9/11/16,Second Class,MW-18220,TEC-AC-10003033,10,0,2652.80,2532.33,Seoul
US-2018-169471,1/3/18,1/7/18,Standard Class,GG-14650,FUR-FU-10002157,15,0,186.51,-767.86,"Conroe, Texas"
US-2017-100073,1/14/17,1/14/17,First Class,VW-21775,OFF-BI-10003656,14,0.7,501.20,379.93,"Wheeling, Illinois"
US-2017-168747,4/29/17,5/3/17,First Class,CG-12040,OFF-BI-10001510,22,0.7,116.48,-129.00,"Indianapolis, Indiana"
US-2018-130524,12/28/18,1/2/19,First Class,CM-12385,OFF-PA-10002230,15,0,53.34,-34.49,"Norman, Oklahoma"
US-2015-141930,6/9/15,6/10/15,First Class,PL-18925,OFF-BI-10001153,11,0.65,79.79,59.06,"Paterson, New Jersey"
GB-2018-129468,3/22/18,3/27/18,Second Class,RR-19525,OFF-AR-10001954,24,0,111.37,-3581.79,Berlin
DE-2015-150446,3/2/15,3/9/15,Second Class,GM-14695,TEC-PH-10000730,16,0,7695.85,7210.76,London
DE-2017-133500,3/26/17,3/28/17,Standard Class,CV-12295,OFF-ST-10003208,2,0.1,278.29,270.54,Beirut
AE-2015-174264,10/29/15,11/5/15,Standard Class,KM-16660,FUR-CH-10004853,6,0,771.81,483.87,London
AU-2015-143419,4/15/15,4/18/15,Standard Class,DR-12940,OFF-BI-10001890,26,0,62.92,-77.34,Manila
US-2018-131235,4/28/18,5/3/18,Second Class,LS-16975,OFF-PA-10001471,15,0,71.05,-684.88,"Jonesboro, Arkansas"
US-2018-178114,6/29/18,7/6/18,Same Day,JK-15370,OFF-SU-10000946,11,0,74.79,-56.66,"Macon, Georgia"
US-2015-173766,4/30/15,5/5/15,Second Class,AT-10735,OFF-AR-10004707,12,0,23.21,-1464.16,"Saginaw, Michigan"
US-2015-171097,6/12/15,6/16/15,Standard Class,MC-17425,OFF-BI-10004600,21,0.5,2975.20,2911.38,"Redwood City, California"
US-2017-148595,8/4/17,8/6/17,Standard Class,AS-10240,OFF-ST-10003479,8,0.1,292.98,269.35,"Arvada, Colorado"
CA-2018-106642,8/27/18,9/1/18,Second Class,MG-17695,OFF-PA-10001972,1,0,3.71,0.35,Toronto
BR-2016-107683,1/6/16,1/9/16,Standard Class,EC-14050,TEC-PH-10003691,8,0.65,370.41,343.45,Rio de Janeiro
US-2018-133712,3/2/18,3/7/18,Same Day,CG-12040,FUR-FU-10002918,16,0,1684.22,1349.16,"Indianapolis, Indiana"
US-2015-108503,5/21/15,5/27/15,Standard Class,TT-21070,OFF-AP-10002118,24,0,5105.75,3828.11,"Texas City, Texas"
US-2015-108235,9/28/15,9/30/15,Second Class,LB-16735,OFF-PA-10001804,18,0,75.03,-699.46,"Saint Charles, Missouri"
US-2017-174340,12/27/17,12/31/17,Standard Class,JH-15910,OFF-PA-10002764,25,0,202.42,-2754.85,"San Antonio, Texas"
US-2016-162129,6/8/16,6/9/16,Second Class,BT-11395,TEC-PH-10004345,17,0,1998.37,1964.54,"Columbus, Ohio"
GB-2017-148391,7/3/17,7/5/17,Standard Class,SC-20800,OFF-BI-10000174,10,0,42.22,-56.83,Berlin
US-2015-124635,1/16/15,1/17/15,Second Class,HR-14770,TEC-AC-10004666,28,0,6156.67,6062.32,"Richmond, Kentucky"
CN-2018-163576,6/25/18,7/1/18,Same Day,BP-11155,OFF-BI-10004817,22,0,178.17,149.97,Beijing
US-2015-178056,5/26/15,6/1/15,Second Class,AS-10135,OFF-PA-10000174,30,0,212.49,-5190.43,"Woodstock, Illinois"
AU-2018-177132,7/4/18,7/4/18,Standard Class,DB-13360,TEC-AC-10000991,30,0,1333.58,495.75,Manila
PH-2015-103050,4/24/15,4/30/15,Second Class,IM-15055,OFF-BI-10003364,7,0,127.41,116.12,Sydney
US-2017-151510,5/12/17,5/19/17,First Class,JL-15175,TEC-CO-10004722,11,0,26025.93,25897.72,"Durham, North Carolina"
CA-2016-158922,12/4/16,12/4/16,Standard Class,SP-20920,OFF-PA-10000605,2,0,7.07,0.98,Toronto
BR-2017-174527,7/26/17,7/26/17,Standard Class,ME-18010,OFF-AR-10001446,22,0,231.23,-740.87,Mexico City 
BR-2017-131858,6/2/17,6/4/17,Standard Class,JF-15565,OFF-PA-10004041,22,0,107.45,-275.22,Rio de Janeiro
IN-2017-177435,2/16/17,2/16/17,Second Class,CS-12490,OFF-PA-10000994,25,0,1499.36,1327.76,Seoul
CN-2018-172513,4/21/18,4/22/18,Second Class,KW-16570,TEC-PH-10004094,25,0,4094.74,3701.16,New Delhi 
US-2017-145802,6/1/17,6/6/17,Second Class,RW-19690,OFF-AP-10003849,29,0,10117.36,7217.28,"Buffalo Grove, Illinois"
US-2015-155136,7/11/15,7/13/15,Standard Class,AS-10135,FUR-BO-10004409,12,0.1,717.52,-134.39,"Woodstock, Illinois"
US-2016-125314,6/21/16,6/23/16,Same Day,AB-10600,OFF-BI-10003364,12,0.65,76.45,-311.92,"Dublin, Ohio"
US-2018-152301,11/19/18,11/24/18,Standard Class,EJ-14155,OFF-BI-10002432,3,0.65,3.66,-57.07,"New Bedford, Massachusetts"
US-2018-153772,7/15/18,7/22/18,Same Day,ST-20530,FUR-FU-10004091,16,0,620.36,-697.29,"Mount Vernon, New York"
US-2018-165366,6/22/18,6/28/18,Standard Class,LD-17005,OFF-SU-10000151,24,0,49047.30,48810.55,"Warwick, Rhode Island"
GB-2015-128877,9/20/15,9/26/15,Second Class,MC-17275,OFF-AR-10004757,13,0,40.00,24.98,London
AE-2018-131390,12/30/18,1/2/19,Second Class,DF-13135,OFF-BI-10002735,4,0,94.56,81.62,London
EG-2018-141291,1/29/18,2/2/18,Second Class,AZ-10750,FUR-CH-10002758,18,0,3381.56,-608.44,Moscow
EG-2016-131742,3/17/16,3/17/16,Second Class,MC-17635,OFF-SU-10004290,27,0.2,129.42,40.61,London
GB-2016-171546,5/30/16,6/4/16,Same Day,GA-14515,TEC-PH-10000149,8,0,165.35,140.48,London
EG-2017-154646,7/20/17,7/24/17,Second Class,JP-16135,OFF-PA-10003127,25,0,427.36,-2209.39,Cairo
US-2015-149939,11/28/15,12/2/15,Same Day,CC-12100,OFF-BI-10002931,25,0.65,238.53,173.87,"Reading, Pennsylvania"
CN-2017-154539,8/17/17,8/20/17,Second Class,CS-12490,FUR-CH-10001714,10,0,1527.01,1485.16,Seoul
US-2017-173037,9/7/17,9/7/17,First Class,SF-20065,OFF-PA-10000300,23,0,267.91,-2419.41,"Bangor, Maine"
EG-2017-179138,3/5/17,3/6/17,Second Class,MC-17635,OFF-SU-10004290,6,0.2,28.76,-36.91,London
DE-2018-178679,10/23/18,10/24/18,Standard Class,RM-19750,OFF-ST-10001272,28,0.1,2968.13,-7419.72,London
US-2016-111133,3/4/16,3/7/16,Standard Class,MP-17965,OFF-ST-10004946,3,0.1,129.71,-65.27,"Kenner, Louisiana"
US-2015-146262,4/5/15,4/5/15,Same Day,DK-13150,FUR-FU-10003919,19,0,671.25,-3578.06,"San Antonio, Texas"
US-2017-172968,12/14/17,12/15/17,First Class,JL-15175,OFF-BI-10003094,20,0.8,8.21,-59.18,"Durham, North Carolina"
US-2018-122740,10/5/18,10/11/18,First Class,CJ-12010,TEC-MA-10000423,23,0.2,300.23,-37.45,"Boise, Idaho"
JP-2017-108572,11/30/17,12/2/17,Standard Class,SB-20170,TEC-PH-10001300,14,0,274.53,230.45,Tokyo
IN-2018-166626,8/20/18,8/21/18,First Class,SH-20635,TEC-AC-10002076,14,0,783.83,495.67,Beijing
US-2016-107960,8/9/16,8/13/16,Same Day,MP-17470,FUR-FU-10003806,30,0,4904.06,4169.36,"Moreno Valley, California"
US-2018-119489,8/9/18,8/15/18,First Class,MD-17350,OFF-BI-10004022,1,0.7,0.59,-76.41,"Abilene, Texas"
PH-2017-139333,1/28/17,2/3/17,Same Day,EM-14140,OFF-BI-10002429,19,0,421.05,308.85,Sydney
US-2018-102884,9/2/18,9/7/18,Standard Class,PG-18820,TEC-MA-10004626,10,0,826.80,-1165.24,"Murfreesboro, Tennessee"
US-2015-122101,11/6/15,11/7/15,Standard Class,DL-12925,OFF-AR-10001958,15,0,238.40,-88.02,"Manteca, California"
CA-2016-121684,2/24/16,3/2/16,Standard Class,SV-20785,OFF-BI-10003982,24,0,343.45,276.31,Mexico City 
US-2016-115251,10/7/16,10/14/16,Standard Class,SN-20560,OFF-ST-10003996,29,0.1,372.22,-404.79,"Newark, Ohio"
DE-2017-178913,12/3/17,12/6/17,Standard Class,ML-18040,OFF-BI-10001617,11,0,66.31,-149.56,Berlin
CA-2015-170727,12/28/15,1/4/16,Standard Class,AG-10300,TEC-PH-10002200,6,0.65,417.59,397.47,Mexico City 
US-2018-158091,7/11/18,7/11/18,Same Day,JM-15655,FUR-CH-10000863,21,0,3386.18,3315.42,"Quincy, Illinois"
GB-2015-158747,4/20/15,4/25/15,Standard Class,AZ-10750,OFF-BI-10001922,19,0,65.80,-498.76,Moscow
AE-2016-157250,2/21/16,2/24/16,Second Class,EH-13765,OFF-PA-10000859,20,0,55.72,-71.86,Berlin
US-2018-129167,6/22/18,6/22/18,Standard Class,CC-12145,OFF-AR-10001919,17,0,31.77,-8.25,"Monroe, Louisiana"
US-2017-163480,7/2/17,7/9/17,Second Class,BP-11185,TEC-AC-10000057,4,0,113.72,15.84,"Hendersonville, Tennessee"
JP-2016-153294,6/6/16,6/12/16,Standard Class,EH-13990,OFF-FA-10000254,27,0,165.32,-86.10,Beijing
US-2016-161540,11/3/16,11/7/16,Second Class,AT-10435,FUR-CH-10001714,9,0,1374.31,633.13,"Edmond, Oklahoma"
US-2015-179007,12/10/15,12/11/15,Second Class,CB-12025,OFF-BI-10002498,18,0.65,87.37,30.18,"Dublin, Ohio"
US-2017-132634,7/7/17,7/9/17,Standard Class,AR-10825,TEC-AC-10002567,13,0,798.62,-389.84,"Texarkana, Arkansas"
US-2015-147314,8/15/15,8/20/15,Same Day,AP-10720,FUR-BO-10004409,13,0.1,777.32,-2711.43,"Colorado Springs, Colorado"
ZA-2016-150298,10/30/16,11/5/16,Second Class,JK-15325,OFF-LA-10004409,1,0.2,1.37,-169.42,Capetown
CA-2018-137149,12/16/18,12/17/18,First Class,SP-20920,OFF-AR-10004062,20,0,172.92,106.82,Toronto
BR-2017-144638,2/9/17,2/16/17,Second Class,NC-18535,OFF-BI-10002498,6,0,83.21,-52.48,Mexico City 
JP-2016-120471,10/28/16,11/1/16,Standard Class,HE-14800,FUR-CH-10001802,26,0,3230.41,2961.19,New Delhi 
KR-2018-176130,6/30/18,7/4/18,Second Class,LD-16855,OFF-AR-10000422,16,0,30.70,-841.66,New Delhi 
CN-2015-116013,2/14/15,2/18/15,Same Day,MY-18295,FUR-FU-10001185,12,0,284.68,186.21,Seoul
US-2015-133442,2/16/15,2/18/15,Second Class,DC-13285,OFF-PA-10000232,23,0,91.21,11.32,"Arlington Heights, Illinois"
US-2015-155636,12/23/15,12/24/15,Standard Class,JH-15430,TEC-PH-10002350,10,0,282.14,-93.87,"Eagan, Minnesota"
AU-2018-110216,8/20/18,8/21/18,First Class,TC-21475,TEC-PH-10002033,24,0.25,4552.56,2706.22,Manila
AU-2016-100008,9/7/16,9/13/16,Standard Class,DR-12940,OFF-BI-10004410,1,0,4.05,-0.07,Manila
AU-2015-127961,2/19/15,2/25/15,Standard Class,KH-16330,OFF-AP-10000055,26,0,650.25,-1371.01,Manila
US-2016-163333,12/15/16,12/22/16,First Class,TS-21610,FUR-CH-10000155,4,0,1205.77,1189.25,"Sandy Springs, Georgia"
US-2018-132087,9/5/18,9/9/18,Second Class,RB-19795,OFF-ST-10001780,10,0.1,4874.72,4849.33,"Covington, Washington"
US-2018-173149,1/21/18,1/23/18,First Class,BN-11470,TEC-PH-10004897,17,0,235.38,-216.58,"Dearborn, Michigan"
US-2015-125381,12/26/15,12/27/15,Standard Class,BT-11530,FUR-TA-10002041,12,0,2297.78,244.63,"Cleveland, Ohio"
AE-2016-162117,9/30/16,10/6/16,Standard Class,CM-11815,TEC-AC-10004595,25,0,3666.39,3639.87,Beirut
CN-2016-115084,9/12/16,9/17/16,Standard Class,SR-20425,FUR-TA-10004086,30,0.3,1971.69,1870.61,New Delhi 
US-2016-174897,2/10/16,2/14/16,Standard Class,CK-12205,OFF-PA-10004285,8,0,33.35,-1197.71,"York, Pennsylvania"
US-2015-171507,11/4/15,11/6/15,Second Class,NK-18490,TEC-PH-10002352,22,0,5904.54,5863.59,"New Brunswick, New Jersey"
US-2018-142801,3/24/18,3/27/18,Standard Class,MG-17650,FUR-TA-10002607,18,0,1286.23,1262.12,"Murrieta, California"
US-2015-131270,6/16/15,6/18/15,Same Day,DB-13210,FUR-TA-10000688,17,0,3996.02,2214.69,"Carol Stream, Illinois"
AE-2015-167311,12/20/15,12/22/15,Second Class,AC-10615,OFF-PA-10001281,14,0,383.58,153.76,Moscow
PH-2018-137715,8/25/18,8/27/18,Standard Class,DB-13360,TEC-AC-10001590,30,0,627.00,511.25,Manila
