product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-AR-10002067,Office Supplies,Art,Newell 334,16.14976
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",5.10048
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,3.7752
OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,6.86556
OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,14.022
OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,4.94808
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,3.70656
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,4.04352
OFF-PA-10001639,Office Supplies,Paper,Xerox 203,4.71744
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,4.04352
OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",3.63528
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,4.04352
OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,4.9819
OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",13.40064
OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,4.02996
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",13.50792
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,4.992
OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,13.0368
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,4.67568
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",9.0585
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",16.22208
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,16.81368
OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,15.98784
OFF-LA-10000121,Office Supplies,Labels,Avery 48,4.4226
FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",4.00664
TEC-AC-10000387,Technology,Accessories,KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,17.24296
FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",7.42896
OFF-ST-10002562,Office Supplies,Storage,Staple magnet,9.45504
TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",10.70286
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",10.51596
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,13.6318
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,12.94272
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,15.08976
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,3.22704
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,3.69516
OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,3.43122
OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,1.70456
FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,13.04364
TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",7.55258
OFF-AR-10001954,Office Supplies,Art,Newell 331,4.64061
OFF-LA-10001934,Office Supplies,Labels,Avery 516,4.64916
OFF-LA-10002475,Office Supplies,Labels,Avery 519,4.26173
OFF-LA-10003077,Office Supplies,Labels,Avery 500,5.03659
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,4.73688
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,8.54518
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",4.96496
OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",5.29984
OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,3.89136
OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",4.44458
FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,6.25008
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,3.65976
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,4.26972
OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),3.35478
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,10.02456
FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",17.17548
OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",4.2174
TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,11.91025
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,18.3372
FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",13.14648
OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",5.39955
OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,10.95743
OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,12.90354
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,5.17959
TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",4.69728
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",5.53608
OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",6.56964
OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),4.12692
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€",5.20128
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,16.27535
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,6.99048
TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,6.52717
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,18.11134
OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,15.89328
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,22.0402
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,5.00742
OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8â€ x 11â€",4.381
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.91136
OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,40.7044
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,9.0584
OFF-AR-10004956,Office Supplies,Art,Newell 33,4.75416
OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,5.89176
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,3.82096
OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,4.16832
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,4.83392
OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,12.01928
OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,10.08576
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",2.00816
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,32.81796
OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",2.808
OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,25.0096
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,19.3256
FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",13.71744
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,13.43166
TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,16.54926
OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,11.05896
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",4.84704
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,3.96576
OFF-PA-10000289,Office Supplies,Paper,Xerox 213,4.71744
OFF-PA-10000552,Office Supplies,Paper,Xerox 200,4.71744
OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,3.70656
OFF-PA-10001534,Office Supplies,Paper,Xerox 230,4.04352
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,4.29624
OFF-PA-10002005,Office Supplies,Paper,Xerox 225,4.38048
OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,4.04352
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,3.70656
OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,3.70656
OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,3.70656
OFF-PA-10003309,Office Supplies,Paper,Xerox 211,4.71744
OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,3.96576
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,3.70656
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,4.38048
OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,4.38048
OFF-PA-10004621,Office Supplies,Paper,Xerox 212,4.71744
OFF-PA-10004782,Office Supplies,Paper,Xerox 228,4.04352
OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3.9474
OFF-AR-10003504,Office Supplies,Art,Newell 347,3.95044
OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,7.7319
OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,8.26728
OFF-SU-10000946,Office Supplies,Supplies,Staple remover,6.79896
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,4.82328
OFF-LA-10000305,Office Supplies,Labels,Avery 495,4.7628
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,33.68585
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,4.69744
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.7994
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",9.96612
OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,8.63317
OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â€ x 11â€",3.7752
OFF-AR-10001419,Office Supplies,Art,Newell 325,3.1801
FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",8.9908
OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",22.98978
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,9.4094
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",10.09086
TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,15.52964
OFF-AR-10004999,Office Supplies,Art,Newell 315,6.279
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,4.26972
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,4.6046
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,4.26972
OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,3.04776
OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,4.71636
OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.5937
OFF-LA-10002312,Office Supplies,Labels,Avery 490,10.36
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,2.6004
OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",9.51264
FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,7.09072
OFF-AR-10000255,Office Supplies,Art,Newell 328,5.18592
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,4.85888
OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",8.4305
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,13.64165
FUR-FU-10001025,Furniture,Furnishings,"Eldon ImÃ ge Series Desk Accessories, Clear",3.04722
FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",5.80944
OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4.45536
OFF-PA-10000673,Office Supplies,Paper,"Post-it â€œImportant Messageâ€ Note Pad, Neon Colors, 50 Sheets/Pad",4.54272
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",4.32432
OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,14.6286
OFF-LA-10004689,Office Supplies,Labels,Avery 512,1.99121
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,3.83214
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,4.12692
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,8.5833
FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,5.6546
OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,8.40112
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.3092
OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",2.7216
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",9.83203
OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,3.31144
OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",3.37392
OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,5.64592
OFF-FA-10002975,Office Supplies,Fasteners,Staples,2.24532
OFF-PA-10004156,Office Supplies,Paper,Xerox 188,6.94008
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,5.70648
OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",10.9858
OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,12.41424
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,14.47292
OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€ x 11â€",5.17916
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,8.89252
FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,10.39766
TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,7.37429
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,10.42107
OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.42002
TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,12.6144
TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",9.4176
OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,8.86446
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",3.04623
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,4.39344
OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.97272
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,3.39444
OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",3.35712
OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.93202
OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2.00838
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,3.69852
OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,3.82096
OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,3.11322
OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.91496
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,6.91416
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,3.02016
OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,3.1944
OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,5.808
OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,7.3491
OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.71056
OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",7.89264
TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,4.90644
OFF-PA-10000520,Office Supplies,Paper,Xerox 201,4.71744
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,4.71744
OFF-PA-10001800,Office Supplies,Paper,Xerox 220,3.70656
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,3.70656
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,3.96576
OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",4.04352
OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,4.71744
OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,4.04352
OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,4.71744
OFF-PA-10004451,Office Supplies,Paper,Xerox 222,4.38048
OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,4.04352
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.17016
TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,15.0813
OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,16.24168
OFF-AR-10000203,Office Supplies,Art,Newell 336,3.34268
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",2.94892
OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,3.2956
OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,2.48248
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,9.02208
OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",4.19679
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,2.43152
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),6.04395
TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.55244
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",10.05984
OFF-LA-10004853,Office Supplies,Labels,Avery 483,3.22704
OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,12.53952
OFF-AR-10004974,Office Supplies,Art,Newell 342,2.56168
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,4.60558
OFF-LA-10002034,Office Supplies,Labels,Avery 478,3.50574
OFF-LA-10003223,Office Supplies,Labels,Avery 508,3.25533
OFF-LA-10004345,Office Supplies,Labels,Avery 493,3.50574
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,5.21664
FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",5.69536
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",3.54288
OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",7.04704
FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.70428
FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,4.18376
OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3.64392
OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,10.83628
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,7.58251
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,8.09848
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,4.26972
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,4.2757
OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,21.45624
FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",6.2568
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,5.3694
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",2.2451
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,3.66288
OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,7.008
OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",10.21416
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,4.39236
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4.2224
OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,3.53736
OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,3.24258
OFF-AR-10000658,Office Supplies,Art,Newell 324,9.1476
OFF-LA-10002473,Office Supplies,Labels,Avery 484,1.61568
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,4.8216
OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.919
OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,5.484
OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",6.0126
TEC-AC-10002558,Technology,Accessories,ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,8.8686
TEC-AC-10001445,Technology,Accessories,ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink,2.63307
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,3.02621
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,3.26144
OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,2.97024
OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",15.41982
OFF-FA-10002780,Office Supplies,Fasteners,Staples,1.93104
OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,3.77208
OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,9.26016
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,7.91826
OFF-AR-10001227,Office Supplies,Art,Newell 338,2.79006
OFF-AR-10003394,Office Supplies,Art,Newell 332,2.79006
FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",18.85884
OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",6.71976
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,7.14692
OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,7.9625
OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,4.52732
FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.33798
OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,10.4858
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.88416
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.22783
OFF-AR-10003770,Office Supplies,Art,Newell 340,2.65824
OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,3.3696
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.93032
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.24434
OFF-AR-10003056,Office Supplies,Art,Newell 341,3.95044
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",3.83916
OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,2.5894
OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,3.0602
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,3.0602
OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',18.14508
OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,13.34112
OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.11322
OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.56928
OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,3.1944
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,3.7752
OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,3.1944
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,3.1944
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,7.551
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,2.23234
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",3.35664
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,3.17016
OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,2.64132
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,2.84557
OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",2.67624
OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",2.45322
FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",4.69392
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,1.14972
OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,5.52578
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,2.288
TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,9.61038
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",6.35364
TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,10.20978
